lead_id,created_at,first_name,last_name,email,phone,country,source,campaign,funnel_type,landing_page,utm_source,utm_medium,utm_campaign,assigned_setter,assigned_closer,current_stage,lead_score,contacted_at,first_response_at,booking_id,sale_id
lead_4c5c015fa8de,2026-05-12T20:54:59,Tracy,Soto,jgordon@example.org,737-630-9773 x983,France,Email Campaign,Database Reactivation,Evergreen,/database-reactivation,email_campaign,organic,database_reactivation,Jordan Lee,Casey Bennett,New Lead,45,2026-05-12T23:04:59,2026-05-12T21:16:59,,
lead_86d14c9cf468,2026-05-17T01:10:46,Megan,Jenkins,fsandoval@example.net,1 (750) 044-5072,Mexico,Google Ads,Real Estate Mentorship,Evergreen,/real-estate-mentorship,google_ads,cpc,real_estate_mentorship,Jordan Lee,Riley Carter,New Lead,46,2026-05-17T03:16:46,2026-05-17T02:47:46,,
lead_6f15c26d4445,2026-05-14T17:04:02,Eric,Lynch,parksandre@example.com,(522) 652-7825,United States,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Jordan Lee,Riley Carter,New Lead,68,2026-05-14T19:39:02,2026-05-14T17:21:02,,
lead_61e85375160e,2026-03-15T18:46:33,Paul,Smith,emily56@example.com,517.753.9872,France,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Alex Morgan,Casey Bennett,New Lead,54,2026-03-15T19:00:33,2026-03-15T19:43:33,,
lead_98762cc80c42,2026-01-17T02:38:36,Laurie,Stewart,moranbrittany@example.net,408-840-7553 x805,United States,Meta Ads,Evergreen Wealth,Evergreen,/evergreen-wealth,meta_ads,paid_social,evergreen_wealth,Taylor Brooks,Riley Carter,New Lead,65,2026-01-17T03:45:36,2026-01-17T04:02:36,,
lead_77e0dfbf8247,2026-03-15T18:14:04,Judith,Morgan,hthomas@example.org,1 (707) 051-3069,Canada,Email Campaign,Database Reactivation,Evergreen,/database-reactivation,email_campaign,organic,database_reactivation,Jordan Lee,Morgan Reed,New Lead,49,2026-03-15T19:45:04,2026-03-15T18:19:04,,
lead_e555a1dd1b73,2026-05-31T21:50:44,Shane,Brown,amandastewart@example.net,(987) 027-8537,Canada,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Jordan Lee,Morgan Reed,New Lead,65,2026-05-31T23:50:44,2026-05-31T22:11:44,,
lead_d47f0fcac3be,2026-04-26T05:34:47,Kelli,Rodriguez,kylewalker@example.org,930-639-0858 x306,United States,Meta Ads,Evergreen Wealth,Evergreen,/evergreen-wealth,meta_ads,paid_social,evergreen_wealth,Taylor Brooks,Casey Bennett,New Lead,98,2026-04-26T08:31:47,2026-04-26T05:38:47,,
lead_a66ebb8a4d9c,2026-03-31T22:34:30,Jose,Morse,tiffanycoleman@example.net,167.238.6656,United States,Meta Ads,Evergreen Wealth,Evergreen,/evergreen-wealth,meta_ads,paid_social,evergreen_wealth,Jordan Lee,Riley Carter,New Lead,59,2026-03-31T23:49:30,2026-03-31T23:24:30,,
lead_799a8bf4e443,2026-02-19T04:01:03,Sarah,Wells,wendy59@example.com,135-410-5772 x504,Canada,Referral,Partner Referral,Referral,/partner-referral,referral,organic,partner_referral,Taylor Brooks,Casey Bennett,New Lead,100,2026-02-19T06:35:03,2026-02-19T05:26:03,,
lead_74537266eb20,2026-02-26T23:17:38,Harold,Barker,johnsonamber@example.com,1 (887) 235-7845,Canada,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Taylor Brooks,Casey Bennett,New Lead,72,2026-02-27T00:03:38,2026-02-27T00:23:38,,
lead_0930aa727ef0,2026-06-12T14:26:51,Crystal,Williams,hernandezshelly@example.org,1-715-074-9316,Canada,Google Ads,High Intent Search,Evergreen,/high-intent-search,google_ads,cpc,high_intent_search,Jordan Lee,Morgan Reed,New Lead,55,2026-06-12T14:50:51,2026-06-12T15:02:51,,
lead_ac416917a466,2026-06-06T15:58:22,Alexander,Lambert,hmiranda@example.org,1 (656) 613-4047,Mexico,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Jordan Lee,Morgan Reed,New Lead,44,2026-06-06T18:50:22,2026-06-06T16:20:22,,
lead_3b48abcee55f,2026-03-08T00:50:34,Brandon,Williams,matthew40@example.net,(592) 270-6990 x649,Canada,Meta Ads,Evergreen Wealth,Evergreen,/evergreen-wealth,meta_ads,paid_social,evergreen_wealth,Jordan Lee,Morgan Reed,New Lead,36,2026-03-08T03:49:34,2026-03-08T01:09:34,,
lead_8177b3a707a2,2026-01-20T17:12:00,Cindy,Rivera,jocelyn80@example.net,(563) 836-4722,Canada,Webinar,5-Day Investor Challenge,Webinar,/5-day-investor-challenge,webinar,organic,5-day_investor_challenge,Taylor Brooks,Riley Carter,New Lead,40,2026-01-20T17:59:00,2026-01-20T17:43:00,,
lead_d120279367bb,2026-04-07T08:12:22,Michael,Wise,washingtonalexandria@example.org,(451) 424-4966,United States,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Jordan Lee,Morgan Reed,New Lead,56,2026-04-07T09:50:22,2026-04-07T08:50:22,,
lead_669330732cf7,2026-05-04T06:31:53,Emily,Johnson,blairjordan@example.org,(704) 886-7251 x409,Canada,Referral,Client Referral,Referral,/client-referral,referral,organic,client_referral,Jordan Lee,Morgan Reed,New Lead,59,2026-05-04T08:55:53,2026-05-04T07:08:53,,
lead_b672b1ff7d39,2026-05-17T07:46:46,Daniel,Kim,fclark@example.org,(216) 688-1303 x846,Canada,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Alex Morgan,Casey Bennett,New Lead,74,2026-05-17T09:39:46,2026-05-17T14:14:46,,
lead_48c8263108ec,2026-04-03T03:54:54,Erin,Dunn,brian64@example.com,1-466-257-3125,Canada,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Alex Morgan,Morgan Reed,New Lead,71,2026-04-03T05:41:54,2026-04-03T04:06:54,,
lead_5a81ad628a68,2026-01-17T18:32:54,Robert,Martinez,cwatkins@example.com,129 579 4745,Canada,Meta Ads,Evergreen Wealth,Evergreen,/evergreen-wealth,meta_ads,paid_social,evergreen_wealth,Alex Morgan,Casey Bennett,New Lead,41,2026-01-17T21:03:54,2026-01-17T18:52:54,,
lead_498696a7296f,2026-04-19T05:31:31,Angela,Mccoy,owilson@example.net,(215) 716-0426,Canada,Referral,Client Referral,Referral,/client-referral,referral,organic,client_referral,Taylor Brooks,Morgan Reed,New Lead,74,2026-04-19T06:43:31,2026-04-19T05:42:31,,
lead_5abc9f5d423d,2026-04-19T16:14:07,Joseph,Odonnell,seth65@example.org,1-341-526-4458,Canada,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Alex Morgan,Casey Bennett,New Lead,73,2026-04-19T16:29:07,2026-04-19T16:33:07,,
lead_a47c037bab17,2026-03-17T20:50:22,Carol,Moody,jessica54@example.org,337.804.9876,Canada,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Taylor Brooks,Morgan Reed,New Lead,79,2026-03-17T20:57:22,2026-03-17T22:03:22,,
lead_9da6a09b7a13,2026-02-21T15:07:32,Andrew,Lopez,seanwheeler@example.com,742 760 7414,Canada,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Jordan Lee,Morgan Reed,New Lead,65,2026-02-21T17:41:32,2026-02-21T15:23:32,,
lead_cbf251a0c950,2026-06-17T02:37:11,Jose,Hines,adam26@example.net,235.342.5556,Mexico,Meta Ads,Evergreen Wealth,Evergreen,/evergreen-wealth,meta_ads,paid_social,evergreen_wealth,Alex Morgan,Riley Carter,New Lead,49,2026-06-17T04:44:11,2026-06-17T03:31:11,,
lead_128870c1c007,2026-02-11T13:52:59,Angela,Thomas,fcortez@example.org,(841) 551-0954 x252,Canada,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Taylor Brooks,Riley Carter,New Lead,83,2026-02-11T14:22:59,2026-02-11T14:09:59,,
lead_7f894d044db9,2026-01-29T08:55:59,Matthew,Richardson,dixonjoshua@example.net,507 271 2633,Canada,Referral,Partner Referral,Referral,/partner-referral,referral,organic,partner_referral,Taylor Brooks,Morgan Reed,New Lead,77,2026-01-29T11:50:59,2026-01-29T09:34:59,,
lead_1e03d5721cdb,2026-04-03T18:11:21,Antonio,Beck,tracymayer@example.net,(326) 727-3326,France,Webinar,5-Day Investor Challenge,Webinar,/5-day-investor-challenge,webinar,organic,5-day_investor_challenge,Alex Morgan,Riley Carter,New Lead,48,2026-04-03T20:27:21,2026-04-03T18:28:21,,
lead_b499ddcc21df,2026-05-27T07:09:45,Shane,Moon,bgonzales@example.net,1 (588) 194-6877,Mexico,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Jordan Lee,Morgan Reed,New Lead,55,2026-05-27T08:59:45,2026-05-27T07:29:45,,
lead_6698fb7a359b,2026-01-12T14:05:47,Brandy,Hernandez,joseph93@example.org,(167) 572-6684,Canada,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Jordan Lee,Casey Bennett,New Lead,67,2026-01-12T16:00:47,2026-01-12T14:19:47,,
lead_44565e7c7c3a,2026-05-22T01:42:47,Renee,Rivera,cbanks@example.net,(132) 031-6131 x779,Canada,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Taylor Brooks,Morgan Reed,New Lead,39,2026-05-22T03:22:47,2026-05-22T01:50:47,,
lead_b8661320b408,2026-04-04T02:00:23,Matthew,Turner,angelaferguson@example.org,(915) 180-1664,Mexico,Webinar,5-Day Investor Challenge,Webinar,/5-day-investor-challenge,webinar,organic,5-day_investor_challenge,Taylor Brooks,Casey Bennett,New Lead,76,2026-04-04T04:42:23,2026-04-04T02:56:23,,
lead_8140fb8c9106,2026-02-16T20:43:43,Lisa,Moore,dtaylor@example.org,(488) 953-1154,Canada,Referral,Partner Referral,Referral,/partner-referral,referral,organic,partner_referral,Jordan Lee,Morgan Reed,New Lead,51,2026-02-16T23:21:43,2026-02-16T21:07:43,,
lead_333b8d7f8865,2026-03-23T00:50:08,Anna,Stephens,wardjohn@example.org,1 (491) 066-0862,Canada,Google Ads,High Intent Search,Evergreen,/high-intent-search,google_ads,cpc,high_intent_search,Taylor Brooks,Morgan Reed,New Lead,51,2026-03-23T01:11:08,2026-03-23T01:04:08,,
lead_0002ee7701dd,2026-03-13T18:05:35,Jennifer,Gomez,randy26@example.net,924 789 2251,Canada,Webinar,5-Day Investor Challenge,Webinar,/5-day-investor-challenge,webinar,organic,5-day_investor_challenge,Jordan Lee,Riley Carter,New Lead,82,2026-03-13T19:21:35,2026-03-13T19:00:35,,
lead_85bf634d9906,2026-02-28T22:23:52,Victoria,Thomas,gnixon@example.org,1 (606) 210-8401,United States,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Jordan Lee,Casey Bennett,New Lead,49,2026-03-01T00:45:52,2026-02-28T22:45:52,,
lead_99273d12954e,2026-05-28T01:49:20,Michelle,Richard,bleblanc@example.com,798 109 9752,United States,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Taylor Brooks,Riley Carter,New Lead,44,2026-05-28T04:24:20,2026-05-28T02:30:20,,
lead_98742782decb,2026-04-02T03:13:38,Amanda,Barnes,brandon83@example.com,(916) 821-4073 x730,Canada,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Jordan Lee,Casey Bennett,New Lead,78,2026-04-02T04:44:38,2026-04-02T03:34:38,,
lead_6a3a43f78807,2026-02-18T20:30:29,Gina,Chavez,karen90@example.org,892-005-6260,Canada,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Jordan Lee,Casey Bennett,New Lead,59,2026-02-18T23:16:29,2026-02-18T21:34:29,,
lead_1b0afe470eee,2026-03-02T18:55:34,Adrian,Thompson,travis85@example.net,298-889-2132 x738,Mexico,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Taylor Brooks,Morgan Reed,New Lead,61,2026-03-02T20:22:34,2026-03-02T19:06:34,,
lead_7fbfced738fc,2026-02-07T06:04:10,Pamela,Crosby,caitlinmckenzie@example.org,497 254 0149,Canada,Google Ads,Real Estate Mentorship,Evergreen,/real-estate-mentorship,google_ads,cpc,real_estate_mentorship,Jordan Lee,Casey Bennett,New Lead,50,2026-02-07T07:34:10,2026-02-07T07:21:10,,
lead_75725c54da2d,2026-05-11T00:57:23,Andrea,Sampson,tracy54@example.org,188.645.9478,Canada,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Taylor Brooks,Morgan Reed,New Lead,77,2026-05-11T03:50:23,2026-05-11T02:34:23,,
lead_fea849525572,2026-02-06T21:18:21,Brian,Cervantes,jilladams@example.com,(166) 983-7555,United States,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Taylor Brooks,Riley Carter,New Lead,71,2026-02-07T00:18:21,2026-02-06T23:23:21,,
lead_5b988ab95998,2026-06-04T23:05:32,Joshua,Hull,amberward@example.org,670-990-3172 x113,Canada,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Alex Morgan,Morgan Reed,New Lead,79,2026-06-05T01:08:32,2026-06-04T23:57:32,,
lead_a70e88c499d6,2026-05-05T00:04:12,Victoria,Mann,campbelljason@example.org,1 (769) 640-1014,Canada,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Taylor Brooks,Casey Bennett,New Lead,59,2026-05-05T01:12:12,2026-05-05T00:51:12,,
lead_1544606fc57e,2026-06-07T04:54:16,Anthony,Tanner,vanessasellers@example.com,706 226 0931,Canada,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Jordan Lee,Casey Bennett,New Lead,61,2026-06-07T07:06:16,2026-06-07T05:17:16,,
lead_636dc7c227f9,2026-04-15T08:30:20,Julia,Anderson,oross@example.org,261.408.2310,Canada,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Taylor Brooks,Morgan Reed,New Lead,65,2026-04-15T10:02:20,2026-04-15T08:41:20,,
lead_e7cb362b0907,2026-06-07T21:23:18,Thomas,Vazquez,guzmanbrandi@example.com,140-519-9508 x190,France,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Alex Morgan,Morgan Reed,New Lead,21,2026-06-07T23:48:18,2026-06-07T22:42:18,,
lead_e278e217fd57,2026-06-30T03:53:16,Mckenzie,Sherman,robert73@example.net,1 (426) 359-5176,Canada,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Taylor Brooks,Riley Carter,New Lead,74,2026-06-30T06:04:16,2026-06-30T05:46:16,,
lead_99c3a0430a6c,2026-02-08T16:17:33,Michael,Baker,denisejohnson@example.net,186 710 6656,Canada,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Jordan Lee,Riley Carter,New Lead,76,2026-02-08T17:30:33,2026-02-08T16:39:33,,
lead_c8c65fe6369e,2026-04-03T12:02:11,Gary,Perkins,michaelgriffin@example.com,1-414-905-7175,Canada,Direct,Direct Traffic,Evergreen,/direct-traffic,direct,organic,direct_traffic,Alex Morgan,Morgan Reed,New Lead,77,2026-04-03T13:58:11,2026-04-03T12:35:11,,
lead_27d43a866c1e,2026-05-28T14:26:11,Edward,Reeves,rbenson@example.com,261 587 8989,Canada,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Alex Morgan,Casey Bennett,New Lead,34,2026-05-28T14:44:11,2026-05-28T15:38:11,,
lead_bb01d2dc090a,2026-02-22T02:54:04,Richard,Chandler,coreyarellano@example.com,511.424.1248,United States,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Taylor Brooks,Riley Carter,New Lead,54,2026-02-22T03:31:04,2026-02-22T03:46:04,,
lead_942791c29943,2026-06-23T01:48:46,Virginia,Eaton,egonzales@example.net,(671) 741-9066,Canada,Google Ads,High Intent Search,Evergreen,/high-intent-search,google_ads,cpc,high_intent_search,Alex Morgan,Morgan Reed,New Lead,45,2026-06-23T04:42:46,2026-06-23T02:23:46,,
lead_6b8540a0fc34,2026-05-20T17:26:54,Kyle,Raymond,danielsthomas@example.org,(740) 117-6170,Canada,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Alex Morgan,Morgan Reed,New Lead,72,2026-05-20T18:41:54,2026-05-20T19:40:54,,
lead_faa22cf5f1ca,2026-04-21T19:16:06,Damon,Santos,wilsonemily@example.com,(683) 181-7203,Mexico,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Jordan Lee,Morgan Reed,New Lead,36,2026-04-21T20:29:06,2026-04-21T19:34:06,,
lead_459287d29da9,2026-04-24T10:11:47,Theodore,James,bgreen@example.org,254.260.7824,United States,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Alex Morgan,Casey Bennett,New Lead,64,2026-04-24T11:37:47,2026-04-24T10:35:47,,
lead_aebfcbfae4bd,2026-01-04T09:16:44,David,Berg,josephbarker@example.com,914.754.6624,Canada,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Taylor Brooks,Riley Carter,New Lead,77,2026-01-04T10:02:44,2026-01-04T09:56:44,,
lead_e6c752372cea,2026-06-07T04:46:40,Dustin,Perez,newmanpatricia@example.com,611 684 6038,Canada,Direct,Direct Traffic,Evergreen,/direct-traffic,direct,organic,direct_traffic,Alex Morgan,Casey Bennett,New Lead,72,2026-06-07T06:55:40,2026-06-07T05:48:40,,
lead_3ddd38ef46fd,2026-04-29T08:58:31,Corey,Miles,johncalhoun@example.com,+1 (452) 174-6453,Mexico,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Alex Morgan,Casey Bennett,New Lead,35,2026-04-29T09:45:31,2026-04-29T09:41:31,,
lead_e9e2a95ad8b3,2026-05-11T07:50:23,Corey,Hamilton,beverly50@example.com,754-113-7134,Canada,Meta Ads,Evergreen Wealth,Evergreen,/evergreen-wealth,meta_ads,paid_social,evergreen_wealth,Taylor Brooks,Casey Bennett,New Lead,74,2026-05-11T09:13:23,2026-05-11T08:18:23,,
lead_75de7df8e900,2026-01-20T11:44:32,Julia,Clarke,shermanalexander@example.com,(990) 786-9576 x018,Canada,Google Ads,High Intent Search,Evergreen,/high-intent-search,google_ads,cpc,high_intent_search,Jordan Lee,Casey Bennett,New Lead,65,2026-01-20T12:09:32,2026-01-20T12:15:32,,
lead_dda6c49e0653,2026-06-15T04:01:11,Jeremy,Smith,dominguezmarcus@example.com,1-874-733-4359,United States,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Alex Morgan,Riley Carter,New Lead,41,2026-06-15T06:43:11,2026-06-15T04:26:11,,
lead_9c108e205763,2026-06-21T05:30:54,John,Blake,qjohnson@example.com,(852) 531-7504 x093,Canada,Webinar,5-Day Investor Challenge,Webinar,/5-day-investor-challenge,webinar,organic,5-day_investor_challenge,Taylor Brooks,Casey Bennett,New Lead,72,2026-06-21T08:27:54,2026-06-21T06:00:54,,
lead_c4a5cca2606a,2026-04-09T13:23:52,Andrew,Barr,holmeschristine@example.net,840-952-9055 x095,Canada,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Jordan Lee,Riley Carter,New Lead,53,2026-04-09T16:05:52,2026-04-09T13:42:52,,
lead_63df3fec65ec,2026-05-17T14:20:39,Sandra,Hernandez,schmidtsergio@example.org,+1 (268) 063-9924,United States,Meta Ads,Evergreen Wealth,Evergreen,/evergreen-wealth,meta_ads,paid_social,evergreen_wealth,Taylor Brooks,Riley Carter,New Lead,75,2026-05-17T14:44:39,2026-05-17T14:35:39,,
lead_7c0929a447ef,2026-02-10T05:18:00,Ronald,Reid,carlsonmichelle@example.org,+1 (927) 890-8806,Canada,Google Ads,Real Estate Mentorship,Evergreen,/real-estate-mentorship,google_ads,cpc,real_estate_mentorship,Jordan Lee,Casey Bennett,New Lead,80,2026-02-10T06:18:00,2026-02-10T05:44:00,,
lead_92660ef18a20,2026-06-24T11:05:33,Lauren,Davis,hernandezelizabeth@example.org,795-928-2233 x125,Canada,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Jordan Lee,Morgan Reed,New Lead,55,2026-06-24T12:09:33,2026-06-24T12:57:33,,
lead_cd7a3482eb8d,2026-05-06T08:08:31,Todd,Taylor,summersjeanette@example.org,(856) 162-7141 x342,Canada,Referral,Partner Referral,Referral,/partner-referral,referral,organic,partner_referral,Alex Morgan,Casey Bennett,New Lead,34,2026-05-06T08:29:31,2026-05-06T08:22:31,,
lead_7700cc5089a2,2026-03-15T23:27:11,Denise,Simpson,jamessantos@example.org,442-142-0942 x079,Canada,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Taylor Brooks,Casey Bennett,New Lead,35,2026-03-15T23:37:11,2026-03-15T23:37:11,,
lead_527a4811d22f,2026-03-26T22:15:22,Peggy,Green,debra71@example.net,1-625-059-2530,Canada,Webinar,5-Day Investor Challenge,Webinar,/5-day-investor-challenge,webinar,organic,5-day_investor_challenge,Jordan Lee,Casey Bennett,New Lead,68,2026-03-26T23:25:22,2026-03-26T23:54:22,,
lead_4f80465d88fb,2026-04-03T22:06:53,Michael,Allison,zsnyder@example.net,(364) 273-7957,Canada,Email Campaign,Database Reactivation,Evergreen,/database-reactivation,email_campaign,organic,database_reactivation,Taylor Brooks,Riley Carter,New Lead,21,2026-04-03T22:51:53,2026-04-03T22:51:53,,
lead_d22099da1fbd,2026-06-14T06:11:29,Jeffrey,Griffith,hendersonerin@example.org,492 135 1113,France,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Jordan Lee,Morgan Reed,New Lead,72,2026-06-14T06:25:29,2026-06-14T06:23:29,,
lead_8ebb6d88e3ad,2026-05-18T07:20:45,Brent,Johnson,jacob02@example.com,+1 (394) 841-2322,Canada,Webinar,5-Day Investor Challenge,Webinar,/5-day-investor-challenge,webinar,organic,5-day_investor_challenge,Taylor Brooks,Riley Carter,New Lead,65,2026-05-18T08:05:45,2026-05-18T08:01:45,,
lead_ee3dceb4d7b0,2026-04-12T23:51:37,Jeremy,Jackson,grantkristen@example.net,1 (170) 943-9137,Canada,Meta Ads,Evergreen Wealth,Evergreen,/evergreen-wealth,meta_ads,paid_social,evergreen_wealth,Jordan Lee,Morgan Reed,New Lead,83,2026-04-13T01:01:37,2026-04-13T00:43:37,,
lead_e6a3d7ded375,2026-06-19T03:11:41,Tracey,Proctor,nbenjamin@example.com,913 168 2260,Canada,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Jordan Lee,Morgan Reed,New Lead,68,2026-06-19T04:03:41,2026-06-19T03:38:41,,
lead_6df441ddb4ff,2026-06-19T06:55:46,Adam,Cowan,seanwatson@example.net,(917) 844-9883,United States,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Taylor Brooks,Riley Carter,New Lead,95,2026-06-19T07:23:46,2026-06-19T07:33:46,,
lead_325de6c42ecb,2026-02-25T23:18:34,Aaron,Wallace,tracey73@example.net,313.370.4946,Canada,Webinar,5-Day Investor Challenge,Webinar,/5-day-investor-challenge,webinar,organic,5-day_investor_challenge,Jordan Lee,Morgan Reed,New Lead,78,2026-02-26T01:43:34,2026-02-25T23:24:34,,
